ID,SMILES
SMILES_1009,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_1010,Cc1c(C)c(C)c(Cn2cnc3ccccc32)c(C)c1C
SMILES_1011,c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccccc2)cc1
SMILES_1012,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_1013,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_1014,c1cncc(-c2ccc(Cn3ccnc3)cn2)c1
SMILES_1015,CCCn1cc(Cn2ccnc2)cn1
SMILES_1016,c1ccc(-c2cc(Cn3ccnc3)cnc2-c2ccccc2)cc1
SMILES_1017,CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1
SMILES_1018,Fc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
SMILES_1019,c1ccc2cc(-c3ccc(Cn4cccnc4)cn3)ncc2c1
SMILES_1020,c1ccc2cc(-c3ccc(Cn4cccnc4)cn3)ncc2c1
SMILES_1021,CCC(c1cc2c3c(c1)CCN3C(=O)CC2)n1ccnc1
SMILES_1022,N#Cc1ccc(-c2ccc(Cn3ccnc3)cn2)cn1
SMILES_1023,Nc1ccc(-c2ccc(Cn3ccnc3)cn2)cc1
